0 22.352 0.21999 3.8049 1.7213 1.6 11.176 0.0050001
1 22.352 0.21999 1.7085 1.2748 1.6908 11.176 0.0050001
2 22.352 0.13354 1.3986 0.94417 1.6908 11.176 0.005
3 22.352 0.13527 2.818 1.9024 1.6 11.176 0.005
4 22.352 0.21999 3.1147 1.2748 2.5232 11.176 0.0050026
5 22.352 0.21999 3.1147 1.2748 2.2829 11.176 0.0050029
6 22.352 0.21999 3.4425 1.7213 2.2829 11.176 0.0050027
7 22.352 0.1 1.8883 1.409 3.7655 11.176 0.005
8 22.352 0.1 3.8049 2.1027 2.2829 11.176 0.005
9 22.352 0.1 3.1147 1.409 1.6 11.176 0.005
10 22.352 0.16976 2.3068 1.2748 2.2829 11.176 0.005
11 22.352 0.16972 1.8883 0.85425 1.6908 11.176 0.005
12 22.352 0.16272 3.8049 1.5573 1.6908 11.176 0.005
13 22.352 0.21649 3.4425 1.7213 2.818 11.176 0.02259
14 22.352 0.22 2.0871 0.94417 1.6 11.176 0.005
15 22.352 0.22 2.0871 1.409 1.6 11.176 0.005
16 22.352 0.22 4.6481 3.1379 1.6 11.176 0.005
17 22.352 0.21999 2.818 2.1027 1.6 11.176 0.0050001
18 22.352 0.21649 3.1147 1.409 3.8049 11.176 0.02259
19 22.352 0.17068 2.3068 2.1027 2.2829 11.176 0.005
20 22.352 0.17135 2.0871 1.5573 1.6 11.176 0.005
21 22.352 0.16804 2.0871 1.0436 2.2829 11.176 0.005
22 22.352 0.1576 2.3068 0.94417 1.8688 11.176 0.005
23 22.352 0.13987 2.3068 2.1027 1.6 11.176 0.005
24 22.352 0.13995 2.5496 1.7213 2.0655 11.176 0.005
25 22.352 0.13992 2.818 1.2748 1.6 11.176 0.005
26 22.352 0.21649 3.8049 1.5573 2.5496 11.176 0.02259
27 22.352 0.22 3.1147 1.5573 3.8049 11.176 0.028051
28 22.352 0.22 1.8883 2.1027 1.7085 11.176 0.028043
29 22.352 0.22 2.818 1.409 5 11.176 0.02804
30 22.352 0.22 2.818 1.7213 1.8455 11.176 0.028044
31 22.352 0.22 3.1147 1.1534 2.4917 11.176 0.028016
32 22.352 0.22 1.2654 1.409 1.6 11.176 0.025981
33 22.352 0.21649 1.7085 1.9024 1.7085 11.176 0.02259
34 22.352 0.1 4.6481 1.5573 1.6 11.176 0.005
35 22.352 0.13184 3.1147 1.0436 2.0397 11.176 0.026409
36 22.352 0.1 2.0871 1.1534 1.6 11.176 0.015738
37 22.352 0.1 3.4425 2.1027 2.754 11.176 0.005
38 22.352 0.1 2.818 1.9024 1.6 11.176 0.005
39 22.352 0.22 6 1.409 3.0439 11.176 0.005
40 22.352 0.22 2.3068 1.409 4.1099 11.176 0.005
41 22.352 0.22 3.8049 1.0436 5 11.176 0.005
42 22.352 0.22 2.818 2.5687 4.5425 11.176 0.013588
43 22.352 0.21649 1.8883 1.7213 2.0871 11.176 0.02259
44 22.352 0.1 2.818 1.2748 2.2544 11.176 0.005
45 22.352 0.1 2.3068 0.94417 1.6 11.176 0.005
46 22.352 0.22 3.8049 1.7213 1.8455 11.176 0.005
47 22.352 0.22 1.5458 1.0436 1.6697 11.176 0.005
48 22.352 0.1 3.1147 1.7213 1.8455 11.176 0.005
49 22.352 0.1 3.8049 1.5573 5 11.176 0.005
50 22.352 0.1 5.1373 2.1027 2.0655 11.176 0.005
51 22.352 0.1 2.818 1.2748 2.5232 11.176 0.005
52 22.352 0.1 2.3068 1.409 2.0655 11.176 0.005
53 22.352 0.1 2.3068 1.2748 1.6 11.176 0.005
54 22.352 0.1 3.4425 1.409 1.6 11.176 0.005
55 22.352 0.22 2.818 1.1534 1.6 11.176 0.022091
56 22.352 0.21649 1.8883 2.1027 4.2054 11.176 0.02259
57 22.352 0.22 3.8049 1.5573 1.6 11.176 0.0095426
58 22.352 0.22 2.0871 1.1534 1.6 11.176 0.0096103
59 22.352 0.22 2.5496 1.1534 2.2829 11.176 0.022063
60 22.352 0.22 3.4425 1.7213 3.0824 11.176 0.028052
61 22.352 0.22 4.6481 1.1534 1.6 11.176 0.026479
62 22.352 0.22 3.4425 1.2748 1.6908 11.176 0.028055
63 22.352 0.22 2.0871 1.1534 1.8688 11.176 0.028479
64 22.352 0.22 5.1373 0.94417 1.6 11.176 0.028476
65 22.352 0.22 3.1147 1.9024 1.8688 11.176 0.028472
66 22.352 0.22 3.4425 1.409 1.6 11.176 0.028474
67 22.352 0.1 2.3068 1.2748 2.0655 11.176 0.019076
68 22.352 0.1 3.4425 0.85425 1.6 11.176 0.019074
69 22.352 0.10419 2.3068 1.9024 1.6908 11.176 0.020467
70 22.352 0.1 2.0871 2.5687 2.5232 11.176 0.01903
71 22.352 0.1 3.8049 1.409 2.2829 11.176 0.018923
72 22.352 0.22 6 1.7213 1.6 11.176 0.028042
73 22.352 0.21649 2.818 1.409 3.4425 11.176 0.02259
74 22.352 0.17131 3.1147 0.94417 1.6 11.176 0.026221
75 22.352 0.17169 1.5458 1.1534 3.3643 11.176 0.026217
76 22.352 0.1718 2.818 2.5687 2.2544 11.176 0.026207
77 22.352 0.21649 1.8883 1.1534 1.8883 11.176 0.02259
78 22.352 0.22 2.818 2.5687 2.7888 11.176 0.005
79 22.352 0.22 2.3068 2.324 1.6 11.176 0.005
80 22.352 0.22 2.5496 0.7 1.6 11.176 0.005
81 22.352 0.22 3.8049 1.9024 2.0655 11.176 0.005
82 22.352 0.22 2.3068 2.8391 2.754 11.176 0.005
83 22.352 0.22 2.3068 1.7213 3.0439 11.176 0.021883
84 22.352 0.21999 4.2054 1.409 2.4917 11.176 0.021883
85 22.352 0.21999 1.8883 1.2748 3.0439 11.176 0.021882
86 22.352 0.22 2.5496 1.0436 2.2544 11.176 0.021878
87 22.352 0.21999 2.818 1.2748 2.754 11.176 0.021874
88 22.352 0.21649 4.2054 1.9024 3.8049 11.176 0.02259
89 22.352 0.1 2.818 1.0436 1.8688 11.176 0.005
90 22.352 0.1 1.8883 1.1534 1.6 11.176 0.005
91 22.352 0.18595 2.818 0.77289 1.8688 11.176 0.020847
92 22.352 0.1 3.4425 1.5573 1.6 11.176 0.005
93 22.352 0.1 3.1147 1.5573 1.6 11.176 0.005
94 22.352 0.21649 3.8049 2.1027 3.8049 11.176 0.02259
95 22.352 0.22 2.5496 1.409 3.0439 11.176 0.005749
96 22.352 0.22 1.5458 2.1027 1.6 11.176 0.0057813
97 22.352 0.22 3.4425 0.85425 1.6 11.176 0.0057935
98 22.352 0.22 2.5496 1.5573 2.2829 11.176 0.0057174
99 22.352 0.22 4.2054 1.0436 1.6 11.176 0.024247
100 22.352 0.22 2.0871 1.9024 3.0824 11.176 0.024249
101 22.352 0.22 2.818 1.0436 3.0824 11.176 0.024252
102 22.352 0.18 4.6481 1.7213 2.2829 11.176 0.015
103 22.352 0.18 3.4425 1.409 2.0655 11.176 0.015
104 22.352 0.21649 4.6481 1.1534 3.1147 11.176 0.02259
105 22.352 0.22 2.5496 1.5573 1.6 11.176 0.025942
106 22.352 0.22 1.7085 1.2748 1.6 11.176 0.02592
107 22.352 0.22 2.3068 2.324 1.6 11.176 0.025914
108 22.352 0.22 2.5496 1.409 2.0655 11.176 0.028559
109 22.352 0.22 2.5496 1.2748 2.2544 11.176 0.028556
110 22.352 0.22 3.4425 2.324 3.0439 11.176 0.016716
111 22.352 0.22 3.4425 1.0436 1.6 11.176 0.016758
112 22.352 0.22 2.0871 2.1027 1.6 11.176 0.025939
113 22.352 0.22 3.1147 1.409 1.6697 11.176 0.025941
114 22.352 0.22 3.4425 1.0436 2.0397 11.176 0.005
115 22.352 0.22 1.8883 2.324 1.6 11.176 0.005
116 22.352 0.22 2.818 1.7213 2.754 11.176 0.034757
117 22.352 0.22 3.4425 1.409 3.4425 11.176 0.028173
118 22.352 0.1 2.818 1.409 2.4917 11.176 0.005
119 22.352 0.1 3.1147 1.0436 1.6697 11.176 0.012895
120 22.352 0.1 1.5458 1.7213 1.6697 11.176 0.005
121 22.352 0.10014 3.1147 1.5573 1.6 11.176 0.005
122 22.352 0.1 2.818 0.94417 1.8455 11.176 0.005
123 22.352 0.10032 3.4425 1.409 2.754 11.176 0.005
124 22.352 0.10225 1.8883 1.7213 1.6 11.176 0.005
125 22.352 0.22 5.6781 1.5573 3.3643 11.176 0.028512
126 22.352 0.22 3.8049 1.5573 2.0397 11.176 0.028509
127 22.352 0.22 2.818 1.409 2.2544 11.176 0.028508
128 22.352 0.22 5.1373 1.5573 1.8455 11.176 0.028512
129 22.352 0.22 4.6481 0.94417 1.6697 11.176 0.028516
130 22.352 0.22 2.818 1.409 2.2544 11.176 0.028514
131 22.352 0.22 3.1147 2.1027 2.2544 11.176 0.028517
132 22.352 0.22 3.8049 1.5573 1.6 11.176 0.028505
133 22.352 0.15878 2.0871 1.0436 2.0871 11.176 0.040001
134 22.352 0.15871 3.1147 1.5573 1.7085 11.176 0.04
135 22.352 0.21649 1.8883 1.1534 2.0871 11.176 0.02259
136 22.352 0.22 2.0871 2.5687 2.0397 11.176 0.005
137 22.352 0.22 3.1147 1.2748 3.7185 11.176 0.005
138 22.352 0.22 3.4425 1.9024 2.4917 11.176 0.005
139 22.352 0.22 5.1373 1.2748 2.0397 11.176 0.005
140 22.352 0.22 2.818 0.85425 2.2544 11.176 0.005
141 22.352 0.22 3.1147 1.2748 2.754 11.176 0.005
142 22.352 0.22 3.4425 1.1534 2.3068 11.176 0.005
143 22.352 0.22 2.818 2.324 2.5496 11.176 0.005
144 22.352 0.21649 2.5496 2.1027 4.6481 11.176 0.02259
145 22.352 0.22 5.6781 1.5573 2.2544 11.176 0.0067209
146 22.352 0.22 4.2054 1.1534 4.1099 11.176 0.009479
147 22.352 0.22 3.4425 1.0436 1.6 11.176 0.0095259
148 22.352 0.22 2.5496 1.2748 2.2829 11.176 0.0095499
149 22.352 0.22 3.4425 1.0436 2.818 11.176 0.026054
150 22.352 0.12871 4.2054 2.1027 2.2544 11.176 0.026541
151 22.352 0.11947 2.0871 1.2748 2.2544 11.176 0.02651
152 22.352 0.12861 3.1147 1.1534 3.4425 11.176 0.026545
153 22.352 0.10843 2.5496 0.94417 4.2054 11.176 0.005
154 22.352 0.11126 2.3068 1.7213 1.8883 11.176 0.005
155 22.352 0.11313 2.5496 2.324 2.818 11.176 0.005
156 22.352 0.1128 2.818 2.8391 2.5496 11.176 0.005
157 22.352 0.1 2.0871 1.1534 3.8049 11.176 0.005
158 22.352 0.21649 2.818 1.1534 2.818 11.176 0.02259
159 22.352 0.18666 2.0871 2.324 1.6 11.176 0.016114
160 22.352 0.18728 5.1373 3.1379 1.8688 11.176 0.016128
161 22.352 0.1876 4.6481 1.409 1.6 11.176 0.016094
162 22.352 0.17063 3.4425 0.77289 1.6 11.176 0.026225
163 22.352 0.17115 2.818 2.5687 2.7888 11.176 0.026224
164 22.352 0.21649 2.3068 1.5573 2.3068 11.176 0.02259
165 22.352 0.22 2.3068 1.7213 1.6 11.176 0.005
166 22.352 0.22 3.4425 1.5573 2.2829 11.176 0.005
167 22.352 0.22 2.0871 1.1534 1.6908 11.176 0.005
168 22.352 0.22 3.1147 1.2748 1.6 11.176 0.005
169 22.352 0.22 2.3068 0.7 1.6 11.176 0.005
170 22.352 0.22 2.3068 1.5573 1.6908 11.176 0.005
171 22.352 0.21649 2.5496 2.324 3.1147 11.176 0.02259
172 22.352 0.22 2.5496 0.94417 1.6 11.176 0.005
173 22.352 0.22 3.1147 1.9024 1.6 11.176 0.021925
174 22.352 0.22 2.0871 0.85425 3.0824 11.176 0.023868
175 22.352 0.22 3.1147 1.409 1.8688 11.176 0.023868
176 22.352 0.22 2.0871 1.7213 2.0655 11.176 0.023865
177 22.352 0.22 2.5496 2.1027 2.7888 11.176 0.015166
178 22.352 0.22 2.5496 2.1027 1.6 11.176 0.015148
179 22.352 0.22 2.5496 0.94417 1.6 11.176 0.015156
180 22.352 0.22 2.0871 1.5573 1.6 11.176 0.00598
181 22.352 0.22 0.93718 0.94417 2.3068 11.176 0.010993
182 22.352 0.22 1.7085 1.9024 2.0397 11.176 0.0060146
183 22.352 0.21998 3.1147 1.1534 3.0824 11.176 0.0059534
184 22.352 0.21998 1.7085 1.7213 1.8688 11.176 0.0059626
185 22.352 0.22 3.1147 1.409 1.8688 11.176 0.0059716
186 22.352 0.22 5.1373 1.5573 1.8688 11.176 0.0059852
187 22.352 0.21649 3.4425 0.85425 1.8688 11.176 0.02259
188 22.352 0.21649 2.3068 1.0436 1.8688 11.176 0.02259
189 22.352 0.22 1.8883 3.4682 3.0439 11.176 0.0239
190 22.352 0.22 3.1147 1.1534 4.5425 11.176 0.023898
191 22.352 0.22 2.3068 1.5573 3.7185 11.176 0.024248
192 22.352 0.22 2.5496 2.324 2.0397 11.176 0.02425
193 22.352 0.22 3.4425 1.409 3.0439 11.176 0.02425
194 22.352 0.22 2.5496 1.5573 1.6 11.176 0.024249
195 22.352 0.16179 3.4425 2.1027 2.4917 11.176 0.026004
196 22.352 0.15549 2.818 1.7213 2.0397 11.176 0.025909
197 22.352 0.22 3.8049 1.1534 2.754 11.176 0.0097274
198 22.352 0.21649 2.818 0.94417 5 11.176 0.02259
199 22.352 0.22 2.3068 1.1534 2.0397 11.176 0.0050053
200 22.352 0.22 2.0871 1.5573 2.754 11.176 0.011151
201 22.352 0.22 2.0871 0.7 3.3643 11.176 0.011191
202 22.352 0.22 4.6481 2.324 1.6 11.176 0.011258
203 22.352 0.22 1.8883 2.1027 4.1099 11.176 0.005
204 22.352 0.22 3.8049 1.409 1.6 11.176 0.005
205 22.352 0.1 1.8883 2.324 2.4917 11.176 0.005
206 22.352 0.1 5.1373 1.409 2.754 11.176 0.005
207 22.352 0.1 3.8049 1.409 2.2544 11.176 0.005
208 22.352 0.1 2.818 0.94417 3.0439 11.176 0.027863
209 22.352 0.1 3.8049 2.324 3.3643 11.176 0.027902
210 22.352 0.1 2.818 1.409 1.8455 11.176 0.0279
211 22.352 0.13521 1.3986 1.7213 2.0397 11.176 0.005
212 22.352 0.21649 3.1147 1.409 1.6 11.176 0.02259
213 22.352 0.1 3.4425 0.94417 2.7888 11.176 0.005
214 22.352 0.1 2.818 0.85425 1.6908 11.176 0.005
215 22.352 0.1 2.0871 0.85425 2.0655 11.176 0.005
216 22.352 0.1 1.2654 1.0436 1.6 11.176 0.005
217 22.352 0.1 3.1147 1.1534 2.7888 11.176 0.005
218 22.352 0.1 4.2054 1.0436 1.8883 11.176 0.005
219 22.352 0.21996 1.8883 1.5573 3.1147 11.176 0.0050024
220 22.352 0.21996 2.5496 2.1027 1.6 11.176 0.0050023
221 22.352 0.21996 2.3068 1.7213 2.5496 11.176 0.0050024
222 22.352 0.21649 2.3068 1.409 1.8688 11.176 0.02259
223 22.352 0.22 5.6781 0.94417 1.6908 11.176 0.023963
224 22.352 0.1417 4.6481 2.324 1.6 11.176 0.005
225 22.352 0.1 1.1449 1.7213 1.6 11.176 0.005
226 22.352 0.1 3.1147 1.7213 1.6 11.176 0.005
227 22.352 0.1 1.8883 0.85425 1.6908 11.176 0.005
228 22.352 0.22 3.4425 1.7213 1.6 11.176 0.039036
229 22.352 0.22 2.818 2.1027 1.6 11.176 0.038899
230 22.352 0.22 2.3068 1.7213 1.6908 11.176 0.0389
231 22.352 0.22 2.0871 1.5573 1.6697 11.176 0.038895
232 22.352 0.22 3.4425 1.9024 2.2544 11.176 0.005
233 22.352 0.22 3.8049 1.5573 2.4917 11.176 0.005
234 22.352 0.22 2.818 1.5573 3.0439 11.176 0.005
235 22.352 0.22 1.5458 1.7213 2.754 11.176 0.005
236 22.352 0.22 1.7085 1.409 1.6 11.176 0.005
237 22.352 0.21649 2.818 2.1027 1.6 11.176 0.02259
238 22.352 0.22 1.8883 1.9024 1.6 11.176 0.0074023
239 22.352 0.20043 3.4425 1.9024 2.5232 11.176 0.015749
240 22.352 0.19991 2.3068 1.7213 1.6 11.176 0.015721
241 22.352 0.19086 3.1147 1.5573 1.6 11.176 0.005
242 22.352 0.19177 4.2054 1.7213 1.6 11.176 0.005
243 22.352 0.22 2.3068 2.5687 1.6 11.176 0.005
244 22.352 0.22 3.4425 1.0436 1.8688 11.176 0.005
245 22.352 0.22 3.1147 2.5687 1.6908 11.176 0.0052315
246 22.352 0.22 2.0871 1.5573 2.2829 11.176 0.026472
247 22.352 0.22 2.818 1.409 1.6908 11.176 0.028391
248 22.352 0.22 2.5496 0.77289 2.7888 11.176 0.028392
249 22.352 0.22 2.0871 1.1534 1.6 11.176 0.028665
250 22.352 0.22 2.5496 1.9024 1.6908 11.176 0.024338
251 22.352 0.22 4.2054 0.7 1.6 11.176 0.028661
252 22.352 0.21649 3.4425 0.94417 2.818 11.176 0.02259
253 22.352 0.22 2.818 2.1027 1.6 11.176 0.026177
254 22.352 0.22 2.5496 1.2748 2.2829 11.176 0.026177
255 22.352 0.22 2.3068 1.2748 2.0655 11.176 0.026177
256 22.352 0.22 1.7085 1.5573 2.0655 11.176 0.026178
