0	3235	115852	96614	1020	1470214870.000000000000000000	68.000000000000000000	0.000000000000000000	0.000000000000000000
12	4747	113804	45474	1020	1470215055.000000000000000000	240.000000000000000000	0.000000000000000000	0.000000000000000000
17	4756	113804	45474	1020	1470215060.000000000000000000	242.000000000000000000	0.000000000000000000	0.000000000000000000
19	1617	115638	54562	1020	1470214870.000000000000000000	52.000000000000000000	0.000000000000000000	0.000000000000000000
20	3623	44828	61516	1020	1470214860.000000000000000000	41.000000000000000000	0.000000000000000000	0.000000000000000000
22	4759	113804	45474	1020	1470215060.000000000000000000	239.000000000000000000	0.000000000000000000	0.000000000000000000
23	3374	80286	116580	1020	1470214980.000000000000000000	158.000000000000000000	0.000000000000000000	0.000000000000000000
24	3589	44828	61516	1020	1470214865.000000000000000000	43.000000000000000000	0.000000000000000000	0.000000000000000000
29	4748	113804	45474	1020	1470215065.000000000000000000	241.000000000000000000	0.000000000000000000	0.000000000000000000
30	4768	113804	45474	1020	1470215065.000000000000000000	241.000000000000000000	0.000000000000000000	0.000000000000000000
31	4776	113804	45474	1020	1470215070.000000000000000000	246.000000000000000000	0.000000000000000000	0.000000000000000000
36	4763	113804	45474	1020	1470215070.000000000000000000	245.000000000000000000	0.000000000000000000	0.000000000000000000
39	2872	70416	114432	1020	1470214870.000000000000000000	43.000000000000000000	0.000000000000000000	0.000000000000000000
42	3367	80286	116580	1020	1470214985.000000000000000000	156.000000000000000000	0.000000000000000000	0.000000000000000000
44	4585	113804	101190	1020	1470214860.000000000000000000	30.000000000000000000	0.000000000000000000	0.000000000000000000
45	3233	115852	96614	1020	1470214895.000000000000000000	65.000000000000000000	0.000000000000000000	0.000000000000000000
48	3905	89790	113440	1020	1470214985.000000000000000000	154.000000000000000000	0.000000000000000000	0.000000000000000000
50	4572	113804	101190	1020	1470214865.000000000000000000	31.000000000000000000	0.000000000000000000	0.000000000000000000
51	3232	115852	96614	1020	1470214900.000000000000000000	66.000000000000000000	0.000000000000000000	0.000000000000000000
52	3593	44828	61516	1020	1470214875.000000000000000000	41.000000000000000000	0.000000000000000000	0.000000000000000000
54	4604	113804	101190	1020	1470214865.000000000000000000	29.000000000000000000	0.000000000000000000	0.000000000000000000
56	1410	75701	59156	1020	1470214995.000000000000000000	159.000000000000000000	0.000000000000000000	0.000000000000000000
58	1560	115638	61516	1020	1470214950.000000000000000000	113.000000000000000000	0.000000000000000000	0.000000000000000000
61	4592	113804	101190	1020	1470214870.000000000000000000	32.000000000000000000	0.000000000000000000	0.000000000000000000
63	3376	80286	116580	1020	1470214995.000000000000000000	157.000000000000000000	0.000000000000000000	0.000000000000000000
69	3381	80286	116580	1020	1470215000.000000000000000000	157.000000000000000000	0.000000000000000000	0.000000000000000000
70	4750	113804	45474	1020	1470215085.000000000000000000	241.000000000000000000	0.000000000000000000	0.000000000000000000
71	3590	44828	61516	1020	1470214885.000000000000000000	41.000000000000000000	0.000000000000000000	0.000000000000000000
73	4745	113804	45474	1020	1470215085.000000000000000000	239.000000000000000000	0.000000000000000000	0.000000000000000000
76	4315	88692	73346	1020	1470215005.000000000000000000	159.000000000000000000	0.000000000000000000	0.000000000000000000
77	5037	83272	49670	1020	1470215015.000000000000000000	168.000000000000000000	0.000000000000000000	0.000000000000000000
79	4580	113804	101190	1020	1470214880.000000000000000000	33.000000000000000000	0.000000000000000000	0.000000000000000000
92	273	80286	70794	1020	1470214890.000000000000000000	37.000000000000000000	0.000000000000000000	0.000000000000000000
93	300	80286	70794	1020	1470214895.000000000000000000	42.000000000000000000	0.000000000000000000	0.000000000000000000
94	331	80286	70794	1020	1470214895.000000000000000000	42.000000000000000000	0.000000000000000000	0.000000000000000000
99	293	80286	70794	1020	1470214895.000000000000000000	41.000000000000000000	0.000000000000000000	0.000000000000000000
102	3670	82952	55070	1020	1470215080.000000000000000000	224.000000000000000000	0.000000000000000000	0.000000000000000000
103	3621	44828	61516	1020	1470214900.000000000000000000	44.000000000000000000	0.000000000000000000	0.000000000000000000
108	3618	44828	61516	1020	1470214900.000000000000000000	43.000000000000000000	0.000000000000000000	0.000000000000000000
109	4602	113804	101190	1020	1470214890.000000000000000000	32.000000000000000000	0.000000000000000000	0.000000000000000000
110	2103	111758	55070	1020	1470214970.000000000000000000	112.000000000000000000	0.000000000000000000	0.000000000000000000
113	3620	44828	61516	1020	1470214900.000000000000000000	42.000000000000000000	0.000000000000000000	0.000000000000000000
115	4598	113804	101190	1021	1470214890.000000000000000000	30.000000000000000000	0.000000000000000000	0.000000000000000000
116	341	80286	70794	1021	1470214895.000000000000000000	35.000000000000000000	0.000000000000000000	0.000000000000000000
117	4988	116312	62854	1021	1470214940.000000000000000000	80.000000000000000000	0.000000000000000000	0.000000000000000000
119	5331	116744	67680	1021	1470214910.000000000000000000	49.000000000000000000	0.000000000000000000	0.000000000000000000
128	262	80286	70794	1021	1470214900.000000000000000000	37.000000000000000000	0.000000000000000000	0.000000000000000000
134	3175	69721	89396	1021	1470214980.000000000000000000	115.000000000000000000	0.000000000000000000	0.000000000000000000
136	316	80286	70794	1021	1470214905.000000000000000000	40.000000000000000000	0.000000000000000000	0.000000000000000000
137	353	80286	70794	1021	1470214905.000000000000000000	40.000000000000000000	0.000000000000000000	0.000000000000000000
138	2960	114018	45474	1021	1470214895.000000000000000000	30.000000000000000000	0.000000000000000000	0.000000000000000000
139	4575	113804	101190	1021	1470214895.000000000000000000	29.000000000000000000	0.000000000000000000	0.000000000000000000
141	285	80286	70794	1021	1470214905.000000000000000000	39.000000000000000000	0.000000000000000000	0.000000000000000000
142	4946	75701	59892	1021	1470215075.000000000000000000	209.000000000000000000	0.000000000000000000	0.000000000000000000
147	4581	113804	101190	1021	1470214900.000000000000000000	33.000000000000000000	0.000000000000000000	0.000000000000000000
148	4595	113804	101190	1021	1470214900.000000000000000000	33.000000000000000000	0.000000000000000000	0.000000000000000000
152	336	80286	70794	1021	1470214905.000000000000000000	37.000000000000000000	0.000000000000000000	0.000000000000000000
158	3904	89790	113440	1021	1470215025.000000000000000000	156.000000000000000000	0.000000000000000000	0.000000000000000000
165	698	55256	47988	1021	1470214920.000000000000000000	49.000000000000000000	0.000000000000000000	0.000000000000000000
167	338	80286	70794	1021	1470214910.000000000000000000	39.000000000000000000	0.000000000000000000	0.000000000000000000
169	4594	113804	101190	1021	1470214905.000000000000000000	33.000000000000000000	0.000000000000000000	0.000000000000000000
170	3709	49794	104572	1021	1470214960.000000000000000000	88.000000000000000000	0.000000000000000000	0.000000000000000000
172	268	80286	70794	1021	1470214915.000000000000000000	42.000000000000000000	0.000000000000000000	0.000000000000000000
176	5039	83272	49670	1021	1470215040.000000000000000000	166.000000000000000000	0.000000000000000000	0.000000000000000000
