{183	50	0.21998	3.1147	1.1534	3.0824	25	0.0059534}
{184	50	0.21998	1.7085	1.7213	1.8688	25	0.0059626}
{185	50	0.22	3.1147	1.409	1.8688	25	0.0059716}
{186	50	0.22	5.1373	1.5573	1.8688	25	0.0059852}
{187	50	0.21649	3.4425	0.85425	1.8688	25	0.02259}
{188	50	0.21649	2.3068	1.0436	1.8688	25	0.02259}
{189	50	0.22	1.8883	3.4682	3.0439	25	0.0239}
{190	50	0.22	3.1147	1.1534	4.5425	25	0.023898}
{191	50	0.22	2.3068	1.5573	3.7185	25	0.024248}
{192	50	0.22	2.5496	2.324	2.0397	25	0.02425}
{193	50	0.22	3.4425	1.409	3.0439	25	0.02425}
{194	50	0.22	2.5496	1.5573	1.6	25	0.024249}
{195	50	0.16179	3.4425	2.1027	2.4917	25	0.026004}
{196	50	0.15549	2.818	1.7213	2.0397	25	0.025909}
{197	50	0.22	3.8049	1.1534	2.754	25	0.0097274}
{198	50	0.21649	2.818	0.94417	5.0	25	0.02259}
{199	50	0.22	2.3068	1.1534	2.0397	25	0.0050053}
{200	50	0.22	2.0871	1.5573	2.754	25	0.011151}
{201	50	0.22	2.0871	0.7	3.3643	25	0.011191}
{202	50	0.22	4.6481	2.324	1.6	25	0.011258}
{203	50	0.22	1.8883	2.1027	4.1099	25	0.005}
{204	50	0.22	3.8049	1.409	1.6	25	0.005}
{205	50	0.1	1.8883	2.324	2.4917	25	0.005}
{206	50	0.1	5.1373	1.409	2.754	25	0.005}
{207	50	0.1	3.8049	1.409	2.2544	25	0.005}
{208	50	0.1	2.818	0.94417	3.0439	25	0.027863}
{209	50	0.1	3.8049	2.324	3.3643	25	0.027902}
{210	50	0.1	2.818	1.409	1.8455	25	0.0279}
{211	50	0.13521	1.3986	1.7213	2.0397	25	0.005}
{212	50	0.21649	3.1147	1.409	1.6	25	0.02259}
{213	50	0.1	3.4425	0.94417	2.7888	25	0.005}
{214	50	0.1	2.818	0.85425	1.6908	25	0.005}
{215	50	0.1	2.0871	0.85425	2.0655	25	0.005}
{216	50	0.1	1.2654	1.0436	1.6	25	0.005}
{217	50	0.1	3.1147	1.1534	2.7888	25	0.005}
{218	50	0.1	4.2054	1.0436	1.8883	25	0.005}
{219	50	0.21996	1.8883	1.5573	3.1147	25	0.0050024}
{220	50	0.21996	2.5496	2.1027	1.6	25	0.0050023}
{221	50	0.21996	2.3068	1.7213	2.5496	25	0.0050024}
{222	50	0.21649	2.3068	1.409	1.8688	25	0.02259}
{223	50	0.22	5.6781	0.94417	1.6908	25	0.023963}
{224	50	0.1417	4.6481	2.324	1.6	25	0.005}
{225	50	0.1	1.1449	1.7213	1.6	25	0.005}
{226	50	0.1	3.1147	1.7213	1.6	25	0.005}
{227	50	0.1	1.8883	0.85425	1.6908	25	0.005}
{228	50	0.22	3.4425	1.7213	1.6	25	0.039036}
{229	50	0.22	2.818	2.1027	1.6	25	0.038899}
{230	50	0.22	2.3068	1.7213	1.6908	25	0.0389}
{231	50	0.22	2.0871	1.5573	1.6697	25	0.038895}
{232	50	0.22	3.4425	1.9024	2.2544	25	0.005}
{233	50	0.22	3.8049	1.5573	2.4917	25	0.005}
{234	50	0.22	2.818	1.5573	3.0439	25	0.005}
{235	50	0.22	1.5458	1.7213	2.754	25	0.005}
{236	50	0.22	1.7085	1.409	1.6	25	0.005}
{237	50	0.21649	2.818	2.1027	1.6	25	0.02259}
{238	50	0.22	1.8883	1.9024	1.6	25	0.0074023}
{239	50	0.20043	3.4425	1.9024	2.5232	25	0.015749}
{240	50	0.19991	2.3068	1.7213	1.6	25	0.015721}
{241	50	0.19086	3.1147	1.5573	1.6	25	0.005}
{242	50	0.19177	4.2054	1.7213	1.6	25	0.005}
{243	50	0.22	2.3068	2.5687	1.6	25	0.005}
{244	50	0.22	3.4425	1.0436	1.8688	25	0.005}
{245	50	0.22	3.1147	2.5687	1.6908	25	0.0052315}
{246	50	0.22	2.0871	1.5573	2.2829	25	0.026472}
{247	50	0.22	2.818	1.409	1.6908	25	0.028391}
{248	50	0.22	2.5496	0.77289	2.7888	25	0.028392}
{249	50	0.22	2.0871	1.1534	1.6	25	0.028665}
{250	50	0.22	2.5496	1.9024	1.6908	25	0.024338}
{251	50	0.22	4.2054	0.7	1.6	25	0.028661}
{252	50	0.21649	3.4425	0.94417	2.818	25	0.02259}
{253	50	0.22	2.818	2.1027	1.6	25	0.026177}
{254	50	0.22	2.5496	1.2748	2.2829	25	0.026177}
{255	50	0.22	2.3068	1.2748	2.0655	25	0.026177}
{256	50	0.22	1.7085	1.5573	2.0655	25	0.026178}
{257	50	0.22	2.818	1.409	1.6	25	0.026177}
{258	50	0.22	3.1147	1.409	1.8688	25	0.026173}
{259	50	0.22	2.818	2.1027	1.8688	25	0.005}
{260	50	0.22	2.0871	0.94417	2.2829	25	0.005}
{261	50	0.21649	3.8049	1.2748	1.6	25	0.02259}
{262	50	0.22	2.3068	1.1534	1.6	25	0.005}
{263	50	0.22	1.7085	1.7213	2.5232	25	0.005}
{264	50	0.22	3.1147	0.7	1.6	25	0.005}
{265	50	0.22	6.0	1.5573	2.0655	25	0.005}
{266	50	0.22	2.818	0.94417	2.2544	25	0.005}
{267	50	0.22	1.2654	1.2748	3.0439	25	0.005}
{268	50	0.22	2.0871	1.409	3.7185	25	0.005}
{269	50	0.22	3.8049	1.7213	1.8455	25	0.005}
{270	50	0.22	2.5496	2.5687	2.0397	25	0.005}
{271	50	0.1	1.8883	1.1534	2.2544	25	0.005}
{272	50	0.1	1.8883	0.7	2.2544	25	0.005}
{273	50	0.1	1.5458	1.1534	3.7185	25	0.005}
{274	50	0.1	4.2054	1.5573	2.2544	25	0.005}
{275	50	0.1	3.8049	1.409	1.6	25	0.005}
{276	50	0.21649	1.5458	1.5573	1.6908	25	0.02259}
{277	50	0.10001	2.3068	1.409	1.8455	25	0.005}
{278	50	0.1	4.2054	1.0436	3.3643	25	0.0060516}
{279	50	0.10002	2.3068	1.409	1.6697	25	0.005}
{280	50	0.1	2.5496	2.324	1.6697	25	0.0050338}
{281	50	0.1	2.818	2.8391	2.0397	25	0.005}
{282	50	0.1	1.1449	1.1534	2.2544	25	0.005}
{283	50	0.1	4.2054	0.7	2.4917	25	0.005}
{284	50	0.21649	3.8049	1.409	1.6697	25	0.02259}
{285	50	0.21649	3.8049	1.0436	1.6	25	0.02259}
{286	50	0.21649	3.8049	1.409	3.3643	25	0.02259}
{291	50	0.21649	2.5496	0.94417	1.8883	25	0.02259}
{298	50	0.22	1.8883	1.2748	1.8688	25	0.017301}
{299	50	0.22	5.6781	1.5573	1.8688	25	0.017297}
{300	50	0.10783	2.0871	1.2748	1.6	25	0.005}
{301	50	0.10783	1.8883	1.2748	1.6	25	0.005}
{302	50	0.10793	2.5496	1.0436	1.6908	25	0.005}
{303	50	0.10765	1.7085	1.0436	1.6	25	0.005}
{304	50	0.1	4.2054	0.94417	2.2829	25	0.005}
{305	50	0.1	4.2054	1.9024	1.6908	25	0.005}
{306	50	0.1	2.0871	0.94417	1.6	25	0.005}
{307	50	0.18	3.8049	1.0436	2.818	25	0.015}
{308	50	0.1	1.2654	1.409	1.6	25	0.005}
{309	50	0.1	1.5458	0.85425	1.6	25	0.005}
{310	50	0.1	5.1373	1.409	3.0824	25	0.005}
{311	50	0.1	1.2654	2.324	2.5232	25	0.005}
{312	50	0.21649	3.8049	1.2748	2.5496	25	0.02259}
{313	50	0.22	2.0871	1.409	2.3068	25	0.019726}
{314	50	0.22	5.1373	1.0436	2.818	25	0.019737}
{315	50	0.22	4.2054	1.409	1.6	25	0.025654}
{316	50	0.22	2.5496	0.94417	4.1099	25	0.021774}
{317	50	0.22	4.6481	1.2748	2.2544	25	0.005}
{318	50	0.21649	3.1147	1.2748	2.5496	25	0.02259}
{319	50	0.22	1.7085	2.5687	1.6	25	0.005}
{320	50	0.22	2.818	1.9024	1.8688	25	0.005}
{321	50	0.22	6.0	1.7213	1.6	25	0.005}
{322	50	0.1	1.8883	1.9024	1.6908	25	0.005}
{323	50	0.1	1.8883	1.9024	1.8688	25	0.005}
{324	50	0.1	3.1147	1.2748	2.0397	25	0.005}
{325	50	0.1	2.0871	0.7	2.2544	25	0.005}
{326	50	0.1	3.1147	1.1534	2.2544	25	0.005}
{327	50	0.1	2.5496	1.9024	2.4917	25	0.005}
{328	50	0.1	2.818	1.7213	2.4917	25	0.005}
{329	50	0.22	1.7085	0.94417	1.6697	25	0.028721}
{330	50	0.22	2.818	1.2748	1.6697	25	0.02872}
{331	50	0.21649	1.8883	1.5573	3.1147	25	0.02259}
